positive,negative,neutral,sent_score,sent_class
0.94688374,0.022078004,0.03103819,0.92480576,positive
0.2790716,0.015140792,0.70578766,0.2639308,neutral
0.81363416,0.006953795,0.17941207,0.8066804,positive
0.07665117,0.018024242,0.9053246,0.058626927,neutral
0.19060622,0.0075593647,0.8018344,0.18304686,neutral
0.8929799,0.015009671,0.09201043,0.8779702,positive
0.022391535,0.086519785,0.89108866,-0.06412825,neutral
0.03715569,0.3186405,0.6442038,-0.2814848,neutral
0.04218587,0.74297935,0.21483476,-0.7007935,negative
0.020492837,0.9160236,0.063483514,-0.89553076,negative
0.041523125,0.8443382,0.11413865,-0.8028151,negative
0.08579006,0.013766151,0.9004438,0.07202391,neutral
0.09519083,0.7645527,0.1402565,-0.6693619,negative
0.37046024,0.0083851395,0.6211546,0.3620751,neutral
0.4896366,0.46233296,0.048030403,0.027303636,positive
0.92318773,0.02448037,0.052331906,0.8987074,positive
0.10844007,0.85849,0.03306994,-0.75004995,negative
0.9454595,0.0239579,0.030582687,0.9215016,positive
0.059608076,0.18365957,0.75673234,-0.1240515,neutral
0.80692565,0.09648485,0.09658943,0.7104408,positive
0.048666447,0.085560486,0.8657731,-0.03689404,neutral
0.032190043,0.018980874,0.94882905,0.01320917,neutral
0.017201845,0.93125737,0.051540803,-0.9140555,negative
0.8906755,0.009608224,0.099716276,0.8810673,positive
0.022000741,0.75115234,0.22684686,-0.7291516,negative
0.8394412,0.10009581,0.060463052,0.7393454,positive
0.04791004,0.16361034,0.7884796,-0.115700305,neutral
0.061628558,0.08666703,0.8517044,-0.025038473,neutral
0.16813761,0.007927918,0.8239345,0.16020969,neutral
0.058014743,0.061164085,0.88082117,-0.0031493418,neutral
0.073629536,0.011822283,0.91454816,0.061807252,neutral
0.05924621,0.014821786,0.92593205,0.044424422,neutral
0.024523104,0.95956635,0.015910463,-0.9350433,negative
0.19892044,0.007966125,0.7931134,0.19095431,neutral
0.9464853,0.013065508,0.040449258,0.93341976,positive
0.14829624,0.01264803,0.8390557,0.1356482,neutral
0.06820302,0.014048879,0.91774815,0.05415414,neutral
0.57943094,0.16890228,0.2516668,0.41052866,positive
0.009327678,0.9724091,0.018263273,-0.9630815,negative
0.03561305,0.53807867,0.4263082,-0.5024656,negative
0.078102686,0.02026098,0.9016363,0.057841703,neutral
0.022937972,0.16497253,0.81208944,-0.14203456,neutral
0.12621075,0.0899161,0.7838732,0.036294647,neutral
0.012389531,0.8615966,0.12601383,-0.84920704,negative
0.09494381,0.028997442,0.87605876,0.06594636,neutral
0.27094045,0.010922533,0.718137,0.26001793,neutral
0.49000528,0.008979248,0.5010155,0.48102602,neutral
0.27087098,0.010179715,0.7189493,0.26069126,neutral
0.7906808,0.0068901684,0.20242901,0.78379065,positive
0.030210512,0.1269949,0.84279466,-0.09678438,neutral
0.024423556,0.9219979,0.053578515,-0.89757437,negative
0.017753862,0.8882741,0.09397211,-0.87052023,negative
0.08651849,0.03121551,0.882266,0.055302978,neutral
0.052736536,0.011359682,0.93590385,0.04137685,neutral
0.71255004,0.018079046,0.2693709,0.694471,positive
0.25443202,0.25782612,0.4877418,-0.003394097,neutral
0.028483627,0.6735055,0.2980108,-0.64502186,negative
0.020578163,0.9396817,0.03974017,-0.91910356,negative
0.14243245,0.01137441,0.84619313,0.13105804,neutral
0.05643478,0.016903104,0.92666215,0.039531678,neutral
0.03503139,0.062552676,0.902416,-0.027521286,neutral
0.056867912,0.04166521,0.90146685,0.015202701,neutral
0.040205367,0.03148887,0.92830575,0.008716498,neutral
0.046472162,0.03315432,0.9203735,0.013317842,neutral
0.06247007,0.014005352,0.92352456,0.04846472,neutral
0.7560388,0.00830813,0.23565304,0.7477307,positive
0.5963227,0.024503028,0.37917423,0.57181966,positive
0.4024679,0.5480657,0.04946639,-0.14559782,negative
0.024852064,0.62480956,0.3503384,-0.5999575,negative
0.9431377,0.022692278,0.034170043,0.92044544,positive
0.018754965,0.9214506,0.059794404,-0.90269566,negative
0.11461175,0.009292381,0.87609595,0.10531937,neutral
0.050945103,0.8237449,0.1253099,-0.7727998,negative
0.23598629,0.03713186,0.7268818,0.19885443,neutral
0.13371783,0.010848239,0.855434,0.122869596,neutral
0.91006935,0.013349408,0.07658124,0.89671993,positive
0.056316584,0.013625193,0.93005824,0.04269139,neutral
0.2558879,0.08597103,0.6581411,0.16991687,neutral
0.15286492,0.010347492,0.8367876,0.14251743,neutral
0.021908456,0.96181333,0.016278252,-0.93990487,negative
0.024454946,0.41719896,0.55834615,-0.392744,neutral
0.14547274,0.028121362,0.8264059,0.117351376,neutral
0.030642582,0.43087745,0.53848,-0.40023488,neutral
0.008738725,0.95477724,0.036484055,-0.94603854,negative
0.025830915,0.9453444,0.028824693,-0.91951346,negative
0.04932252,0.023160886,0.92751664,0.026161633,neutral
0.16451131,0.010078352,0.8254103,0.15443295,neutral
0.62717104,0.011672952,0.361156,0.61549807,positive
0.26045248,0.021869037,0.7176785,0.23858345,neutral
0.02892533,0.032119043,0.9389556,-0.0031937137,neutral
0.012502816,0.79398644,0.19351079,-0.78148365,negative
0.19532341,0.015227964,0.78944856,0.18009545,neutral
0.021499041,0.5845386,0.39396232,-0.56303954,negative
0.10223508,0.010448701,0.8873162,0.09178638,neutral
0.021846715,0.929187,0.048966296,-0.9073403,negative
0.036201198,0.6819494,0.28184947,-0.6457482,negative
0.12045377,0.011148028,0.86839813,0.10930574,neutral
0.038531438,0.09201206,0.86945647,-0.053480625,neutral
0.90312034,0.05971155,0.03716812,0.84340876,positive
0.10151756,0.009670293,0.8888121,0.09184726,neutral
0.018052079,0.9129793,0.06896854,-0.8949272,negative
0.49543327,0.0147765735,0.48979008,0.48065668,positive
0.03724532,0.2776846,0.6850701,-0.24043928,neutral
0.63079834,0.014903777,0.3542979,0.61589456,positive
0.1551909,0.109344445,0.73546463,0.045846455,neutral
0.33952168,0.008541143,0.65193725,0.33098054,neutral
0.13563658,0.010235396,0.854128,0.12540118,neutral
0.09149156,0.0117444545,0.896764,0.0797471,neutral
0.042631324,0.39403716,0.56333154,-0.35140583,neutral
0.04103413,0.033902343,0.9250635,0.007131785,neutral
0.028996771,0.079966694,0.8910365,-0.05096992,neutral
0.15958309,0.108161986,0.73225486,0.051421106,neutral
0.043609094,0.015916448,0.94047445,0.027692646,neutral
0.027193386,0.34597343,0.6268332,-0.31878003,neutral
0.035603024,0.20997904,0.7544179,-0.17437601,neutral
0.01829347,0.96370035,0.018006133,-0.9454069,negative
0.8826328,0.084468596,0.032898676,0.7981642,positive
0.22306381,0.0225437,0.75439245,0.20052011,neutral
0.951764,0.017808853,0.030427137,0.93395513,positive
0.09624085,0.01293114,0.89082795,0.08330971,neutral
0.06446778,0.89867395,0.036858253,-0.83420616,negative
0.009351694,0.8861178,0.1045305,-0.87676615,negative
0.038526382,0.015289572,0.9461841,0.023236811,neutral
0.946668,0.018504305,0.03482772,0.9281637,positive
0.67772716,0.013427012,0.3088458,0.66430014,positive
0.12035729,0.008106745,0.871536,0.112250544,neutral
0.030516772,0.945542,0.023941278,-0.91502523,negative
0.05303613,0.031298973,0.915665,0.021737158,neutral
0.9400586,0.014527719,0.045413695,0.92553085,positive
0.08469597,0.01746427,0.8978397,0.0672317,neutral
0.38738883,0.014815044,0.5977961,0.3725738,neutral
0.266861,0.0074371733,0.7257018,0.25942382,neutral
0.6282726,0.042256057,0.32947135,0.58601654,positive
0.077222764,0.041126,0.8816512,0.036096763,neutral
0.9400586,0.014527719,0.045413695,0.92553085,positive
0.8863814,0.046129126,0.06748944,0.8402523,positive
0.23282531,0.014022679,0.75315195,0.21880263,neutral
0.94685423,0.01214422,0.041001488,0.93471,positive
0.009961843,0.9495183,0.040519826,-0.9395565,negative
0.52529913,0.018191617,0.4565092,0.5071075,positive
0.11573937,0.011206801,0.87305385,0.10453257,neutral
0.062070515,0.045376107,0.89255345,0.016694408,neutral
0.17427377,0.013757257,0.811969,0.16051652,neutral
0.054557633,0.1776586,0.7677838,-0.123100966,neutral
0.58091253,0.0077451007,0.41134238,0.57316744,positive
0.06389137,0.021824246,0.9142844,0.042067125,neutral
0.9202235,0.021788627,0.057987917,0.8984349,positive
0.06418368,0.014201162,0.9216151,0.049982518,neutral
0.11350455,0.00905428,0.87744117,0.10445027,neutral
0.46812138,0.44853318,0.08334539,0.019588202,positive
0.020169308,0.8335196,0.14631103,-0.81335026,negative
0.04980993,0.04030717,0.9098829,0.009502757,neutral
0.08485695,0.009481615,0.90566146,0.07537533,neutral
0.1168506,0.040097725,0.8430517,0.07675287,neutral
0.9339267,0.02112018,0.044953167,0.9128065,positive
0.93623257,0.02862722,0.035140257,0.90760535,positive
0.087300554,0.08090624,0.83179325,0.006394312,neutral
0.73135287,0.05300467,0.21564244,0.6783482,positive
0.05593058,0.016409332,0.92766017,0.039521247,neutral
0.13124502,0.010403868,0.8583511,0.120841146,neutral
0.051200066,0.020082537,0.9287174,0.031117529,neutral
0.0070845596,0.96251005,0.03040547,-0.9554255,negative
0.07408577,0.012810897,0.91310334,0.061274875,neutral
0.29842603,0.6296379,0.07193598,-0.33121186,negative
0.94789624,0.018187452,0.0339163,0.9297088,positive
0.24932535,0.24654381,0.5041308,0.0027815402,neutral
0.08960143,0.010066152,0.90033245,0.079535276,neutral
0.020626586,0.7509848,0.22838862,-0.7303582,negative
0.93393093,0.03188908,0.034179926,0.90204185,positive
0.03233662,0.021436613,0.9462268,0.010900006,neutral
0.06673741,0.83853495,0.09472761,-0.77179754,negative
0.02215939,0.91729724,0.06054338,-0.89513785,negative
0.037716284,0.03315644,0.9291273,0.0045598447,neutral
0.37245384,0.012966901,0.61457926,0.35948694,neutral
0.1001284,0.13050187,0.7693697,-0.030373469,neutral
0.8758888,0.0133485645,0.11076257,0.86254025,positive
0.013450132,0.95077574,0.035774115,-0.9373256,negative
0.26554522,0.032718915,0.70173585,0.2328263,neutral
0.054161925,0.014408565,0.9314295,0.03975336,neutral
0.026968243,0.819507,0.15352482,-0.79253876,negative
0.022827487,0.104218625,0.87295395,-0.08139114,neutral
0.51767737,0.019667745,0.46265483,0.49800962,positive
0.11829394,0.013145501,0.86856055,0.10514844,neutral
0.51128125,0.42204607,0.066672675,0.08923519,positive
0.048717856,0.6129177,0.3383644,-0.56419986,negative
0.21013068,0.40967017,0.3801992,-0.1995395,negative
0.007849879,0.94946814,0.04268197,-0.94161826,negative
0.66438943,0.28639323,0.049217373,0.3779962,positive
0.26096684,0.011761243,0.7272719,0.24920559,neutral
0.93392116,0.015218265,0.05086046,0.9187029,positive
0.12069927,0.010306355,0.8689944,0.11039291,neutral
0.79431754,0.15720728,0.04847522,0.63711023,positive
0.16832227,0.0075886464,0.8240891,0.16073363,neutral
0.010323627,0.94076353,0.04891285,-0.9304399,negative
0.13686499,0.034428738,0.8287063,0.10243625,neutral
0.060188197,0.017763847,0.922048,0.04242435,neutral
0.1657642,0.0076000597,0.8266358,0.15816414,neutral
0.025560943,0.23964757,0.73479146,-0.21408662,neutral
0.013045463,0.95445925,0.032495238,-0.94141376,negative
0.011659959,0.9699811,0.01835893,-0.9583211,negative
0.03575462,0.15499088,0.80925447,-0.11923626,neutral
0.08228884,0.034683853,0.88302726,0.047604986,neutral
0.22677627,0.009210903,0.7640128,0.21756537,neutral
0.023616761,0.8352524,0.14113078,-0.8116356,negative
0.25709993,0.007167464,0.73573256,0.24993247,neutral
0.15406904,0.019550495,0.8263805,0.13451853,neutral
0.8363453,0.011913686,0.15174101,0.82443166,positive
0.21058607,0.15433939,0.63507456,0.056246683,neutral
0.14092577,0.8019651,0.057109106,-0.66103935,negative
0.15113193,0.05637214,0.79249597,0.09475979,neutral
0.10535883,0.032048244,0.862593,0.073310584,neutral
0.40990987,0.026370747,0.56371933,0.38353914,neutral
0.6826616,0.20576474,0.11157364,0.47689685,positive
0.16927066,0.013626321,0.8171031,0.15564434,neutral
0.07035929,0.014065264,0.9155755,0.056294024,neutral
0.02025427,0.03918823,0.9405574,-0.01893396,neutral
0.017211337,0.9356741,0.047114614,-0.91846275,negative
0.011062055,0.9428887,0.0460493,-0.93182665,negative
0.08802501,0.008314901,0.9036601,0.07971011,neutral
0.019931823,0.7457282,0.23433995,-0.72579634,negative
0.023559416,0.533409,0.4430315,-0.5098496,negative
0.035564825,0.6918746,0.27256063,-0.6563098,negative
0.051799107,0.16381203,0.78438884,-0.11201292,neutral
0.14392935,0.016048161,0.84002256,0.12788118,neutral
0.24795966,0.5534628,0.19857751,-0.30550313,negative
0.85563123,0.061793353,0.082575366,0.7938379,positive
0.034047086,0.55950886,0.40644407,-0.5254618,negative
0.103647105,0.01896834,0.87738454,0.08467877,neutral
0.20585544,0.5887863,0.20535824,-0.38293087,negative
0.022220489,0.6481766,0.32960302,-0.6259561,negative
0.28844693,0.009307353,0.7022457,0.27913958,neutral
0.07649532,0.022642605,0.9008621,0.053852715,neutral
0.22545739,0.02247836,0.7520642,0.20297903,neutral
0.2906454,0.0401733,0.6691813,0.2504721,neutral
0.11251732,0.008815968,0.8786667,0.10370135,neutral
0.06615907,0.023765776,0.9100752,0.042393293,neutral
0.8377185,0.014738039,0.14754353,0.82298046,positive
0.072925314,0.29274005,0.6343346,-0.21981473,neutral
0.10069013,0.008576253,0.89073366,0.092113875,neutral
0.050701663,0.023763113,0.9255352,0.02693855,neutral
0.33646965,0.00730551,0.6562249,0.32916415,neutral
0.54104125,0.34402582,0.114932865,0.19701543,positive
0.14281486,0.009500568,0.8476846,0.1333143,neutral
0.52892977,0.007797307,0.463273,0.52113247,positive
0.038756743,0.044206444,0.91703683,-0.005449701,neutral
0.014936221,0.8819341,0.10312976,-0.8669979,negative
0.0252722,0.05689614,0.91783166,-0.031623937,neutral
0.10479157,0.012026799,0.8831816,0.092764765,neutral
0.05557197,0.019362379,0.92506564,0.03620959,neutral
0.08240007,0.013273095,0.90432686,0.06912697,neutral
0.041535072,0.13735928,0.8211057,-0.095824204,neutral
0.07370729,0.048162617,0.8781301,0.025544673,neutral
0.35095534,0.5355957,0.11344901,-0.18464038,negative
0.1328191,0.008220944,0.85896,0.12459816,neutral
0.20336005,0.008773466,0.7878665,0.19458659,neutral
0.02095423,0.26644602,0.71259975,-0.24549179,neutral
0.12928186,0.008880436,0.86183774,0.12040143,neutral
0.026420945,0.60426086,0.3693182,-0.5778399,negative
0.16620654,0.007742459,0.826051,0.15846407,neutral
0.22266577,0.081388876,0.6959454,0.1412769,neutral
0.013297938,0.96028864,0.026413478,-0.9469907,negative
0.83624786,0.008819549,0.15493257,0.82742834,positive
0.03752282,0.019896792,0.94258034,0.017626027,neutral
0.02121855,0.9425063,0.036275104,-0.9212878,negative
0.1870107,0.1326209,0.6803684,0.054389805,neutral
0.11776913,0.37034395,0.5118869,-0.25257483,neutral
0.05223749,0.020404803,0.92735773,0.031832688,neutral
0.09590792,0.011354758,0.8927373,0.08455316,neutral
0.03550225,0.022787442,0.94171023,0.012714809,neutral
0.026742859,0.07565219,0.89760494,-0.04890933,neutral
0.035209358,0.08599936,0.87879133,-0.050790004,neutral
0.07657647,0.10423008,0.8191934,-0.027653612,neutral
0.03817933,0.015094883,0.94672585,0.023084447,neutral
0.24971995,0.0074634994,0.74281657,0.24225645,neutral
0.18135658,0.5400308,0.2786126,-0.3586742,negative
0.88457865,0.01565761,0.09976375,0.86892104,positive
0.043395586,0.033247795,0.9233566,0.010147791,neutral
0.066300064,0.013402424,0.92029744,0.05289764,neutral
0.034563515,0.033666164,0.9317703,0.00089735165,neutral
0.82603204,0.11762221,0.056345694,0.70840985,positive
0.02634185,0.058691673,0.9149665,-0.032349825,neutral
0.050596837,0.021560572,0.92784256,0.029036265,neutral
0.35949826,0.5924018,0.048099913,-0.23290354,negative
0.00805682,0.9542183,0.03772488,-0.9461615,negative
0.16223265,0.022679256,0.8150881,0.1395534,neutral
0.06544046,0.01732909,0.9172304,0.04811137,neutral
0.18251887,0.7413245,0.07615663,-0.5588056,negative
0.74326515,0.04115377,0.21558104,0.70211136,positive
0.7750524,0.009720301,0.21522726,0.7653321,positive
0.019719126,0.8366679,0.14361294,-0.8169488,negative
0.95145017,0.020792445,0.0277574,0.93065774,positive
0.31144363,0.010251238,0.67830515,0.3011924,neutral
0.10033302,0.019682074,0.87998486,0.08065095,neutral
0.8375572,0.007015044,0.15542763,0.83054215,positive
0.03850852,0.022703523,0.93878794,0.015804997,neutral
0.044194434,0.39893082,0.55687475,-0.3547364,neutral
0.027241113,0.8835895,0.08916944,-0.8563484,negative
0.2439135,0.05686435,0.6992221,0.18704915,neutral
0.71095574,0.011641589,0.2774027,0.6993142,positive
0.13354352,0.8482253,0.018231183,-0.71468174,negative
0.83597636,0.007366993,0.15665662,0.82860935,positive
0.14278547,0.01834143,0.838873,0.124444045,neutral
0.05413598,0.015675185,0.9301888,0.03846079,neutral
0.29672506,0.02697422,0.6763007,0.26975083,neutral
0.034326997,0.020506233,0.9451667,0.013820764,neutral
0.119430065,0.011956855,0.86861306,0.10747321,neutral
0.18616146,0.012532909,0.8013057,0.17362855,neutral
0.14817949,0.017287644,0.8345329,0.13089184,neutral
0.013348755,0.94628423,0.040367004,-0.9329355,negative
0.051260184,0.22307198,0.7256678,-0.17181179,neutral
0.025263652,0.67720085,0.29753554,-0.6519372,negative
0.03334185,0.8006445,0.16601364,-0.7673027,negative
0.028715154,0.20439656,0.7668883,-0.17568141,neutral
0.026963541,0.25070935,0.7223271,-0.22374581,neutral
0.057752885,0.015791629,0.9264555,0.041961256,neutral
0.23565657,0.011664622,0.75267875,0.22399195,neutral
0.8266299,0.10294597,0.07042412,0.7236839,positive
0.077441186,0.839234,0.08332475,-0.7617928,negative
0.80785817,0.12619887,0.06594291,0.6816593,positive
0.11329316,0.010517936,0.8761889,0.10277523,neutral
0.10727927,0.015218835,0.87750196,0.09206043,neutral
0.01687522,0.8370298,0.14609502,-0.8201546,negative
0.035855558,0.028977538,0.9351669,0.0068780202,neutral
0.72090346,0.015058693,0.26403782,0.70584476,positive
0.09718861,0.010172079,0.8926393,0.08701653,neutral
0.016254758,0.9003154,0.08342984,-0.8840606,negative
0.035807565,0.54875016,0.41544223,-0.5129426,negative
0.018538449,0.8302001,0.15126155,-0.8116616,negative
0.040989485,0.013957838,0.9450527,0.027031647,neutral
0.32045883,0.006956759,0.6725844,0.31350207,neutral
0.11601858,0.012663962,0.87131745,0.10335462,neutral
0.013094483,0.9403115,0.046594083,-0.927217,negative
0.87838614,0.024680097,0.09693369,0.85370606,positive
0.016542992,0.90139806,0.08205885,-0.8848551,negative
